tweet_id,user_id,timestamp,query,username,tweet
0,1693756515,Sun May 03 23:39:56 PDT 2009,NO_QUERY,elblanco29,has the feeling he has drunk too much last night  But it was good!
4,2016248241,Wed Jun 03 06:26:35 PDT 2009,NO_QUERY,dkandare,Using all the brain cells I have left to figure out how to start an on-line charity  They are out of practice
0,2259777965,Sat Jun 20 18:08:48 PDT 2009,NO_QUERY,10bsnyder,ahhhhhh soo sick   hopin this cough will go away soon :S
4,1985218375,Sun May 31 16:40:13 PDT 2009,NO_QUERY,AnntasticLV,@tonyblacknyc yeah we lost a tough game!!!!  Girardi pisses me off because he never makes the right bullpen moves!  Cant win them all 
0,1564130356,Mon Apr 20 01:55:52 PDT 2009,NO_QUERY,boardyuk,"In Media Lab C messing with the 02R/96 desk waiting for people. Must get a G4 soon or I will go mad, want ProTools Mix|24 running "
0,1991247196,Mon Jun 01 06:41:06 PDT 2009,NO_QUERY,Fnightwine,In the car for 7 more hours! 
4,1975678519,Sat May 30 15:40:06 PDT 2009,NO_QUERY,shippy14,@jackwier look slike the rain held off for ya  Hope it was fun
0,2004917055,Tue Jun 02 08:56:28 PDT 2009,NO_QUERY,sovannaryroth,Press all day without her 
0,2175040392,Sun Jun 14 23:56:21 PDT 2009,NO_QUERY,natsumi0719,"âWhich do you like, American English or British English?â?--- It's too strange question for me, isn't it. "
4,2003203994,Tue Jun 02 06:05:15 PDT 2009,NO_QUERY,AlwaysStarAgus,So excited!! Tomorrow mis my Geography presentation!! I'm waiting impatiently!! I love speaking in public!!  &gt;_&lt;
0,1548346293,Fri Apr 17 20:42:04 PDT 2009,NO_QUERY,thekris,@OrientalDrivah  i thought your hair was like mine.
4,2192862152,Tue Jun 16 07:39:32 PDT 2009,NO_QUERY,sheandroid,people!!! 15 days left!!  lets win this! http://bit.ly/19mlAF
0,1795548784,Thu May 14 07:57:59 PDT 2009,NO_QUERY,carmelabalboa,@louieouieouie Eh. ) I was in Greenhills ! Then I went to Robby`s house... I forgot about you.  ) KIDDING ! ) ILY. )
0,2302290917,Tue Jun 23 16:36:09 PDT 2009,NO_QUERY,twokidsonelove,@newbs_faja HEYYYY! MEANIE! Megan was the one who wanted to hear it! 
4,1880672604,Fri May 22 02:04:54 PDT 2009,NO_QUERY,dnotice,@bilblogz Thank you for the recommendation 
0,1969856988,Sat May 30 01:29:29 PDT 2009,NO_QUERY,Hummny,can't believe she has to go to work when the weather is this nice 
4,1694858714,Mon May 04 04:23:29 PDT 2009,NO_QUERY,Jorgegon,Working working and working at www.redirlanda.es. Many hours spent but it worth!! Letï¿½s make Red Irlanda big 
0,1794325160,Thu May 14 05:32:37 PDT 2009,NO_QUERY,ciaran88,hello all can anyone tell me were the sun has gone i now i live in ireland but hey we need sun to we only have a summer a few days a year 
4,2061214826,Sat Jun 06 20:24:40 PDT 2009,NO_QUERY,SylvieDog,"@CosmoHavanese this is a tough #pawpawty to dress for, eh? maybe you &amp; @MozartDane could slip on some converse &amp; call it a day. "
0,2009037068,Tue Jun 02 15:03:01 PDT 2009,NO_QUERY,springtree,"@brandiev great list! i'd add one: have a definite maintenance plan. otherwise, it all comes back on... "
4,1993373008,Mon Jun 01 10:16:18 PDT 2009,NO_QUERY,Kal222,@dmoneymania happy birthday!! we are June b-day buddies 
0,2044725722,Fri Jun 05 09:44:30 PDT 2009,NO_QUERY,Macboy87,This weather isn't helping the fact that I got no sleep last nite 
4,1693606973,Sun May 03 23:06:52 PDT 2009,NO_QUERY,steffy213,i love them soo much  http://tinyurl.com/dfe5cs
4,1563990670,Mon Apr 20 01:13:06 PDT 2009,NO_QUERY,EloraDanan,@tatut It was my mum who got the tickets 
4,2176257670,Mon Jun 15 03:22:02 PDT 2009,NO_QUERY,jimmyliew,@Howling_Fantod yeah considering. looking at pricing to quote... 
4,2177227122,Mon Jun 15 05:42:40 PDT 2009,NO_QUERY,pharobcool,RanRunsIt I do.. I must of missed that one..LOL.. Just bump that and dance yourself into a good mood.. 
4,1793437960,Thu May 14 02:41:44 PDT 2009,NO_QUERY,hysteriaville,@luxebomb that is so awesome!!!! congrats! 
0,1687973438,Sun May 03 10:02:25 PDT 2009,NO_QUERY,V_J,@RichJava Actually DC. 3 hours of sleep and gray rainy weather 
0,2248889210,Fri Jun 19 21:21:22 PDT 2009,NO_QUERY,aileenabigail,better get ready to go to work.. 
0,2068684399,Sun Jun 07 14:30:50 PDT 2009,NO_QUERY,soph4ever, sad... but in love
4,1834245472,Mon May 18 02:11:23 PDT 2009,NO_QUERY,Blucheeze,is also thinking...This little island of ours produces so much quality music! Life without music is like Laurel without Hardy 
0,2250504135,Sat Jun 20 00:41:58 PDT 2009,NO_QUERY,pekypek,confused. 
0,2232856204,Thu Jun 18 20:29:29 PDT 2009,NO_QUERY,maya_papayaa,don't wanna go out cos i can't twitter about it. stupid phone signal.  but i need to get rid of this BOREDOM.
0,2248422082,Fri Jun 19 20:35:56 PDT 2009,NO_QUERY,chelciscool,@chillimouseu2 YES! we are learning about WW2 in history and i get teary like every lesson 
4,2030741453,Thu Jun 04 08:48:55 PDT 2009,NO_QUERY,DilanAnasiz,@vampirefreak101 theyre together its soooooooo obviouss!! she calls him sweettieee  although she was wearing oreganos shirt yesterday...
0,2176562853,Mon Jun 15 04:12:02 PDT 2009,NO_QUERY,PaulaaaOx,hayfever is actually killinggg me 
4,2191119323,Tue Jun 16 04:33:57 PDT 2009,NO_QUERY,martinscerri,just finished watching series 1 of Mad Men on DVD. Seem to have run out of scotch and cigarettes whilst doing so 
4,1977364436,Sat May 30 20:48:59 PDT 2009,NO_QUERY,grouptivity,@gingersullivan  Thanks for the recent follow.  
0,2013125612,Tue Jun 02 21:58:34 PDT 2009,NO_QUERY,herlen_t,Haven't worked in 4 days. Feels very useless. Sit around the house and doing nothing is &quot;fun&quot; 
0,1956255760,Thu May 28 21:29:47 PDT 2009,NO_QUERY,Stompinggrounds,@vBSetup I dont see http://tw.itter.me in those twitter tools 
4,1827855251,Sun May 17 11:35:16 PDT 2009,NO_QUERY,AyySarahx3,my sheets are washed..now i have to make my bed 
4,1997694334,Mon Jun 01 17:17:46 PDT 2009,NO_QUERY,fleurzy,Is cracking up at Janice Dickinson on  I'm a celebrity get me outta here! Loving this show so far 
0,2013910431,Tue Jun 02 23:55:20 PDT 2009,NO_QUERY,chrisjp1, hazey   had a good feeling; what do I know.
4,1685517525,Sun May 03 00:45:00 PDT 2009,NO_QUERY,warrockNL,"OMG, new layout on www.warrock.nl  http://bit.ly/qJt5c"
4,1962374679,Fri May 29 10:56:57 PDT 2009,NO_QUERY,aycaaksu,@whermany thanks  How are you doing these days? I haven't seen you in a while.
0,2203795025,Wed Jun 17 00:33:08 PDT 2009,NO_QUERY,_JessicaJOY,cough syrup tastes horrible 
0,2239126742,Fri Jun 19 08:09:45 PDT 2009,NO_QUERY,PTFranklin,"Damn it @pandora_radio, what happened to 6 skips/station/hour. Just gonna end up using slacker or imeem more now I guess "
4,2192672843,Tue Jun 16 07:23:03 PDT 2009,NO_QUERY,ahuvasegal,@HilzFuld BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it 
0,2015455932,Wed Jun 03 04:42:42 PDT 2009,NO_QUERY,sameedoodle,Honolulu trip: CANCELED 
0,1882332842,Fri May 22 06:40:49 PDT 2009,NO_QUERY,AndyGHardwick,My mum is making fun of me for stalling 
0,2203527607,Tue Jun 16 23:56:30 PDT 2009,NO_QUERY,RachelGoy,had to cancel planshh  couch + duna + old movies + me = sick. meow
4,1983466536,Sun May 31 13:12:37 PDT 2009,NO_QUERY,AshleyDannielle,@BrianxABR haha i know i know. You are more excited than ANY of us! You should get on Stickam again soon. Like after the Fifth! 
0,1982062886,Sun May 31 10:27:08 PDT 2009,NO_QUERY,Isa_Marie,@Iambak well I applaud u bc i tried on 6in heels yesterday and almost tipped over! And they were soo cute too 
4,2064384003,Sun Jun 07 06:06:52 PDT 2009,NO_QUERY,keza34,@Dojie nothin to worry about unless you are a ghost that is tweetin me lol  xx
4,2067704525,Sun Jun 07 12:48:49 PDT 2009,NO_QUERY,xCaaaedBabes,ONE MORE DAY 
0,1677907935,Sat May 02 04:37:01 PDT 2009,NO_QUERY,mycharliegirl,"@Steph_Atticus hehehe... daydream silly is watching a movie  ill have to entertain myself, which im sure im capable of hehehehehehehe xoxo"
4,1975359506,Sat May 30 14:59:43 PDT 2009,NO_QUERY,soccergoaliexx7,with newsomee! 
4,1972163074,Sat May 30 08:41:22 PDT 2009,NO_QUERY,lelu46,Had a lovely afternoon in the sun with the minz family!! 
0,2246455170,Fri Jun 19 17:37:15 PDT 2009,NO_QUERY,arvinantonio,I just found out that my dad is paying my little sister more than he offered me for a crappy job. fmylife. 
0,1994314378,Mon Jun 01 11:44:45 PDT 2009,NO_QUERY,palisades,I AM STARVING!!  when's it my turn 
4,1824290393,Sun May 17 00:45:58 PDT 2009,NO_QUERY,heymilly,never thought I would quote Bart Simpson   &quot;I can't eating meat - i love the taste of death&quot;  Loving simpsons episode... go the veges! 
4,2004852554,Tue Jun 02 08:50:33 PDT 2009,NO_QUERY,LaurenHow0816,being productive and getting things ready for the weekend LAKE festivities!!! Can't wait for the Taysdens to be here  woot woot
0,1964532182,Fri May 29 14:23:10 PDT 2009,NO_QUERY,BenSouthward,"Damn Rain!!!!! Oh well, looks like the only football I'll experience today is the FA cup final! "
4,2070807064,Sun Jun 07 18:19:48 PDT 2009,NO_QUERY,beethequeenbee,@lilsydmac good! You missed my crazy family and sharonda at the cookout yesterday! 
4,1994998146,Mon Jun 01 12:47:22 PDT 2009,NO_QUERY,meggerb,@megrstew dollar debbie was looking for a partner in crime 
4,1973793056,Sat May 30 11:50:42 PDT 2009,NO_QUERY,Celticpussycat,@fireflies_uk I'm glad it's not just me then. I was worried I'd be lynched there  #bgt
4,1980870501,Sun May 31 07:52:55 PDT 2009,NO_QUERY,emmaluxton,love itunes shuffle - escape the fate -&gt; camp rock -&gt;michael jackson -&gt;john mayer 
0,1551908163,Sat Apr 18 10:17:08 PDT 2009,NO_QUERY,PjThaDj,"From Now On I Refuse To Share Feelingz, Cuz Shyt Never Change "
0,2197363423,Tue Jun 16 13:41:14 PDT 2009,NO_QUERY,3sixteenweb,"Bummed   going to miss another #tweetea , wondering how to be in two places at once"
0,2244218115,Fri Jun 19 14:27:31 PDT 2009,NO_QUERY,iellie,UGH! I just want a job. I have an interview Monday. I'm so frustrated 
0,2070844526,Sun Jun 07 18:23:46 PDT 2009,NO_QUERY,HappyTwilighter,"i'm a livejournal reject, lol.. i can't get the background image i want... and when i try to see my page, it tells me no... "
0,2216033001,Wed Jun 17 18:57:05 PDT 2009,NO_QUERY,paty_daniela,"@jtimberlake never answered my questions, that makes me sad "
0,2261919800,Sat Jun 20 21:34:24 PDT 2009,NO_QUERY,Brisaac,@WaffleQueen I really wish I could talk to you now. It'd be fun. I wish you had AIM or Yahoo or something to talk. 
4,2177164459,Mon Jun 15 05:34:58 PDT 2009,NO_QUERY,connster9700,@jonitchr  Thanks for the heads up about the article. I guess I'm slow because I just now came across it.  
4,2003097363,Tue Jun 02 05:52:23 PDT 2009,NO_QUERY,Ash2good99,"@pmatty Ya, easily. We got Italian herbs and Sauce + Mince Meat. Too easy. "
4,1883518861,Fri May 22 08:40:46 PDT 2009,NO_QUERY,GoodNaturedAndy,"We went past Chateauneuf (of 'du Pape fame), Martell-Cognac and the best Brandy vines -pity I'm riding "
0,1827484053,Sun May 17 10:48:29 PDT 2009,NO_QUERY,livetosingxo,"@aagw ADRIAN, i wish i could come over to canada.  hahaha&lt;3"
0,2255119203,Sat Jun 20 10:47:15 PDT 2009,NO_QUERY,ciiintia,"@trent_reznor a little  you still need to perform at least at Paredes de Coura, Portugal. please..? *.*"
0,1676970535,Fri May 01 23:55:25 PDT 2009,NO_QUERY,mariaburks,@katieunderdown Ain't that the truth 
0,2012029979,Tue Jun 02 19:57:26 PDT 2009,NO_QUERY,hayleypdowd,@DavidVert yeah it came out today! But so far it's not working on my computer 
0,1963022176,Fri May 29 12:05:05 PDT 2009,NO_QUERY,DisneyFan10101,@mileycyrus&quot;i wanna go to prom one day   &quot;i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy
0,2013989989,Wed Jun 03 00:08:33 PDT 2009,NO_QUERY,blahjedi,"What's more disturbing from E3? Peter Molyneux's &quot;Milo&quot;, Nintendo's &quot;Wii-citement monitor&quot; or the announced Tom &amp; Jerry MMO? Can't decide "
4,1979213504,Sun May 31 02:05:30 PDT 2009,NO_QUERY,yacqueli,@BrianNippon Yes he is.  Goodnight.
0,1932511863,Tue May 26 21:37:05 PDT 2009,NO_QUERY,prettyserenity,I got a f@*kin virus that even malwarebytes can't get rid of. Have to reformat my PC.  New blogs on hold.
0,1990703999,Mon Jun 01 05:32:43 PDT 2009,NO_QUERY,emilyash,@Rooftrouser You said you went to the beach- I thought that's what people did at the beach. I wouldn't know 
4,2055444861,Sat Jun 06 09:19:45 PDT 2009,NO_QUERY,lownleeeynjul,@Boy_Kill_Boy yup! Can DM it too if you want  why would he do that?
0,2296926553,Tue Jun 23 09:48:26 PDT 2009,NO_QUERY,NoveCDTC,I miss the Chem Dog; Platinum; Blu Cheez &amp; Sour Dough...  Atl need to step it up!! Lol
4,1572984310,Mon Apr 20 23:16:00 PDT 2009,NO_QUERY,SaschaScarpulla,@MariKurisato or maybe you are &quot;exactly&quot; where you are supposed to be for such a time as this.  hugs girl! Hang tough!
4,2046034951,Fri Jun 05 11:35:54 PDT 2009,NO_QUERY,Taylor_Robinson,Hello becauseimtaylor and ttango!  - (via jhesset-hime) ohhai!  how are you? http://tumblr.com/xjv1ylayt
4,2052005835,Fri Jun 05 23:23:16 PDT 2009,NO_QUERY,yodaddyabby,want some yoshinoya. 
4,1880165926,Fri May 22 00:18:41 PDT 2009,NO_QUERY,HannahRose13,"@glorianatheband Any chance of getting backstage passes to your show in SLC, UT? "
4,1880543789,Fri May 22 01:37:16 PDT 2009,NO_QUERY,taufanaero,"@uneemraz really??? ahhahaha, finally, at last... "
4,1760180286,Sun May 10 20:51:47 PDT 2009,NO_QUERY,ashleynewcomb,@cariquinn a combination of blog updating and tweeting sounds good. 
4,1994848543,Mon Jun 01 12:33:13 PDT 2009,NO_QUERY,TerezBaskin,"Salad: chicken, craisins, carrots, mushrooms, cheese, banana peppers, croÃ»tons, bacon bits, sunflower seeds, and I promise mixed greens! "
4,1993120869,Mon Jun 01 09:51:56 PDT 2009,NO_QUERY,Merve_WTF,walking on sunhine ohoho 
4,2012275299,Tue Jun 02 20:21:57 PDT 2009,NO_QUERY,wazza12,@littleladylove  Toronto played the Angels BTW  Just saw it on Sportscenter on Foxtel 20-Twenty Cricket W'Cup starts soon from Eng too.
0,1980267239,Sun May 31 06:14:02 PDT 2009,NO_QUERY,dohnkendall,@kreatture there are a few in Halifax... Ex-nay on the Newfies though. 
4,2049086052,Fri Jun 05 16:16:17 PDT 2009,NO_QUERY,brandie,@adrian_x Will do.  
4,1573632565,Tue Apr 21 02:05:52 PDT 2009,NO_QUERY,Andhertoonz,@lineboil nice to meet you 
4,1985068643,Sun May 31 16:22:00 PDT 2009,NO_QUERY,appletot23,I'm so nauseous.  And its so beautiful today ahhhhh 
0,2177499263,Mon Jun 15 06:12:51 PDT 2009,NO_QUERY,runcycleswim,"Lunch time swim not too bad considering... 2 weeks no swim makes a difference, not in a good way though "
0,1751608504,Sat May 09 19:51:02 PDT 2009,NO_QUERY,RaiNuH,I now just ralized how out of shape i actually am  so depressing im jogging around the block everynight from now on!!!
4,2072445068,Sun Jun 07 21:02:19 PDT 2009,NO_QUERY,lillianboo,"@BradSabbath well I have one. I don't have the ejaculating dick, tho I could make a phone call and have one here. (it's for science  )"
4,1992832047,Mon Jun 01 09:23:37 PDT 2009,NO_QUERY,BleatingLhowon,@hectordbyrd Should be worried about that evil bird in the house imho 
0,1678548511,Sat May 02 07:03:07 PDT 2009,NO_QUERY,lonemat,"I've got a headache  I think its down to alcohol, but still feel sorry for me "
0,2218562260,Wed Jun 17 22:42:38 PDT 2009,NO_QUERY,sandraswede,I just watched a really creepy episode of &quot;Criminal Minds&quot;. I won't be able to sleep tonight 
4,1996254392,Mon Jun 01 14:46:55 PDT 2009,NO_QUERY,AbbyBown,Looove the sun. Laying out with Rachel and Kasey  24/7.
0,2282566016,Mon Jun 22 11:31:51 PDT 2009,NO_QUERY,IFightDragons,"@cyborgkitten sadly it's not looking like it   I'm sorry!!  We just had 3 big shows in Chicago in like a week, so we really can't "
0,1677695986,Sat May 02 03:29:21 PDT 2009,NO_QUERY,x_BrokenxHope_x,"@OhSweetNibblets sana, i am soo scared its something to do with my dad "
4,1564435463,Mon Apr 20 03:28:50 PDT 2009,NO_QUERY,misskate,@brisvegasbrogs at least you know. and you've got a plan! 
0,1971203086,Sat May 30 06:30:09 PDT 2009,NO_QUERY,afaharistyle,"Goodmorning yall, i spent 6hrs in the er last/this morning, i still feel really bad and bein @ my sisters house doesnt help at all "
4,1980444285,Sun May 31 06:45:46 PDT 2009,NO_QUERY,silver581,Happy Sunday everyone  Enjoy the last day of the weekend!
0,2056821639,Sat Jun 06 11:51:30 PDT 2009,NO_QUERY,rarahrachel,I'm so burnt from my afternoon at the farmers market and the pool. 
4,1827029205,Sun May 17 09:50:26 PDT 2009,NO_QUERY,mariwithani,Our seats are great! 
0,1994859625,Mon Jun 01 12:34:15 PDT 2009,NO_QUERY,richardmelville,Decided to stay late at work and play PES with team. I hit ON in the home cinema room and blew up a 5000 quid amp. Smoke and all. Oops 
0,2328305010,Thu Jun 25 09:25:09 PDT 2009,NO_QUERY,hyper_baffoon,and i cant eat any of it 
0,1970495184,Sat May 30 04:05:42 PDT 2009,NO_QUERY,keren4562,"@tommcfly plz say &quot;Happy Birthday Or , Roni &amp; Mickey!&quot; plz plz plz  x"
4,1975248855,Sat May 30 14:45:37 PDT 2009,NO_QUERY,dpwac,Torn btwn UP and Drag Me to Hell. Although I may just chuck all that and just go drinking at Red Brick Station... 
4,2069211042,Sun Jun 07 15:27:55 PDT 2009,NO_QUERY,ohyessitskayla,made it to work on time for a change. pretty pumped! 
0,2234344555,Thu Jun 18 22:52:50 PDT 2009,NO_QUERY,gabrielarolim,@sarahbrunot @theblondegirl Ã©Ã©Ã©Ã©Ã©Ã©!!!! Ã©Ã©Ã©Ã©Ã© OMG comofas!! 
4,1825221891,Sun May 17 04:51:55 PDT 2009,NO_QUERY,curvyclaudia,"@BornRandy I wish the local kennels thought the same way, Noah is very very &quot;special needs&quot;, but he always gives warning "
0,2054912185,Sat Jun 06 08:19:52 PDT 2009,NO_QUERY,thatscott,Baby + heart surgery = prayer. 
0,1468709217,Tue Apr 07 03:17:44 PDT 2009,NO_QUERY,chris_ailey,Is still wondering how he managed to lose at golf to Dan last night - throwing away a 7 shot lead after the front 9! 
4,2000398730,Mon Jun 01 22:01:49 PDT 2009,NO_QUERY,flairbuilder,"@Alinta And as an output, currently you can only export screenshots of a page or all pages. I'm working on something better. "
0,2003160537,Tue Jun 02 06:00:12 PDT 2009,NO_QUERY,sammcote,@Nikolerrr oh nooo! how can you do this to me?! 
4,2014330282,Wed Jun 03 01:10:23 PDT 2009,NO_QUERY,gracelook,@san220478 We've definitely thought about it. Hopefully we'll pull something off soon. 
4,1827845600,Sun May 17 11:34:05 PDT 2009,NO_QUERY,rockyourrsocks,im playin my xbox  ohyesh
0,2185983248,Mon Jun 15 18:11:20 PDT 2009,NO_QUERY,misschris715,why aren't u responding to me on aim?  
4,1972081427,Sat May 30 08:31:16 PDT 2009,NO_QUERY,_dcNadii3_,@amani_w heii amanii  whaz up?? bug hug
0,2252605459,Sat Jun 20 06:37:33 PDT 2009,NO_QUERY,WendyLinter,I;m off shopping now my life just gets better 
0,1967881046,Fri May 29 20:22:47 PDT 2009,NO_QUERY,Sammie_x3,@CorkyIsCrazy haha! Yeah cliffhanger. But I'm sorry it sucks being blah 
4,2000334217,Mon Jun 01 21:53:41 PDT 2009,NO_QUERY,Gen22,@momof3crazykids Good Night V! 
4,1751358205,Sat May 09 19:15:46 PDT 2009,NO_QUERY,jgallo049,"@denisev3 it was a biligual sweatshop LOL I talk 2 him once in a while but not as much, he got an r6 "
0,1793311282,Thu May 14 02:11:56 PDT 2009,NO_QUERY,joeL1tO,Chris' car broke down...anyone up for giving us a ride to Davis? 
4,2012649651,Tue Jun 02 21:02:09 PDT 2009,NO_QUERY,ashleydease,"oh man, oh man, oh man, oh man, oh man, oh man, oh man, oh man... tomorrow is going to be awesome! "
0,2295702093,Tue Jun 23 08:16:00 PDT 2009,NO_QUERY,Jeans718,@itsTyraB workin till 5'... HELP! iam so bored 
4,1970126520,Sat May 30 02:33:41 PDT 2009,NO_QUERY,tonyvirtual,"@Madril ah, so you're the other one "
4,2013208960,Tue Jun 02 22:08:58 PDT 2009,NO_QUERY,SunWillShine,Shooting zombies in the crotch is hilarous. . . They try to block the bullets from hitting the goods. 
0,2185392760,Mon Jun 15 17:18:47 PDT 2009,NO_QUERY,naati0809,@mileycyrus mileey - is yoou? really? if is i waaant to meet yoou! 
4,1793960798,Thu May 14 04:32:42 PDT 2009,NO_QUERY,nanaEP,@Zokathepuppy missed u too!! 
0,1980275315,Sun May 31 06:15:29 PDT 2009,NO_QUERY,christinakern,missing my boyfriend  love u honey &lt;3
0,1685880168,Sun May 03 02:34:10 PDT 2009,NO_QUERY,eena18,@mjlaw aww...  you really named it?
0,2233100146,Thu Jun 18 20:50:04 PDT 2009,NO_QUERY,LeanneDeschanel,I'm so tired. It's 4.50am and my kitty woke me up by bringing a mouse in. Now it's dying in my room and I don't know what to do. 
0,1676686429,Fri May 01 22:50:17 PDT 2009,NO_QUERY,SylviaWu,I can't decide what lens should I buy 
4,2014070260,Wed Jun 03 00:22:18 PDT 2009,NO_QUERY,sweetyfeisty,"all went well, thank God!!! "
4,1979934244,Sun May 31 05:04:56 PDT 2009,NO_QUERY,katie_fruitcake,"http://bit.ly/rdNz0  &lt; I can't think of anything, which is more senseless.......! "
0,1760271102,Sun May 10 21:05:28 PDT 2009,NO_QUERY,toknenengMD,cramming for the oral paper presentation on Wednesday... 
0,1972797631,Sat May 30 09:54:24 PDT 2009,NO_QUERY,essenceofbeing,Effin Mail man just murdered a huge pregnant turtle in my driveway  RIP God's little creature 
0,2225709719,Thu Jun 18 11:03:13 PDT 2009,NO_QUERY,kopine,@truelovedied aghhh we miisssed/i missed a chance to win KOL tickets  boo we need to be gllued to the lightning 100 right now!!!
0,2264505404,Sun Jun 21 04:05:05 PDT 2009,NO_QUERY,Qisthi,Miss my room 
0,2186163292,Mon Jun 15 18:26:48 PDT 2009,NO_QUERY,manderjean333,working at acmoore 11pm - 6am tonight  i'm starting to get sick of overnights
0,2193768601,Tue Jun 16 08:54:21 PDT 2009,NO_QUERY,Mathhers,is feeling rather crapp 
4,1676761871,Fri May 01 23:06:17 PDT 2009,NO_QUERY,metaglyph,@jen004 P.S. I followed all that you mentioned 
0,1973343425,Sat May 30 10:58:01 PDT 2009,NO_QUERY,FlissTee,@ninthspace not in the shop unfortunately 
0,2202272264,Tue Jun 16 21:31:04 PDT 2009,NO_QUERY,kathlynanne,@aenrile FORM OVER FUNCTION is what this LA girl was fighting in NY. i only brought my nine wests and calvin kliens. my feet hurt soooo  
0,2212944177,Wed Jun 17 14:44:08 PDT 2009,NO_QUERY,jamiebrain,"@JKnightTimeLove ready as I can be I guess! Got Mohegan tomorrow nite, not 5* though  , you going tomorrow night too?"
4,2185599418,Mon Jun 15 17:37:26 PDT 2009,NO_QUERY,colin0422,I'm glad our 2hr wait is finally over  -time to eat. Haa
0,2212536464,Wed Jun 17 14:13:01 PDT 2009,NO_QUERY,dncg,today i had final oral test....    
0,1759502106,Sun May 10 19:21:16 PDT 2009,NO_QUERY,Beccabird09,@kristybelle88  i know and i have work to
0,2014130484,Wed Jun 03 00:32:58 PDT 2009,NO_QUERY,summerdogstar,"typhoon here in manila  doggie's stuck inside) ... listening to sky fm 80s, thinking what topic to blog ^-^"
0,2194465587,Tue Jun 16 09:49:56 PDT 2009,NO_QUERY,kelseymaemae,good morning tweeps! another non-sunny day in NE  guess i will just run errands..
4,2011310506,Tue Jun 02 18:49:15 PDT 2009,NO_QUERY,amandaxotracy,It's really hot. Summers almost here 
4,1795554941,Thu May 14 07:58:37 PDT 2009,NO_QUERY,Mariaccavitti,@KaytayLeonatti I voted for you for hosa 
0,2297195547,Tue Jun 23 10:08:35 PDT 2009,NO_QUERY,rasyiqah,needs to wake up early tomorow.  boohoo
0,1467815923,Mon Apr 06 22:21:07 PDT 2009,NO_QUERY,fatkat309,some1 hacked my account on aim  now i have to make a new one
0,2189294017,Mon Jun 15 23:41:59 PDT 2009,NO_QUERY,noorajasem,"no am i a follower of you fatma?No way i want to be the guide here, and u follow me...lol   am mad now...   "
4,2191002636,Tue Jun 16 04:17:06 PDT 2009,NO_QUERY,Madril,@include You got an course like that in your degree? Never heard of it 
4,1834412744,Mon May 18 02:50:15 PDT 2009,NO_QUERY,suddentwilight,@tarushikha hehehe.. but I hv never had a makeover.. i dnt knw what to do.. why dont u decide for me 
0,1962312319,Fri May 29 10:51:07 PDT 2009,NO_QUERY,rebelforever,@thesehazeleyz  if you need to talk or vent let me know
0,2219017148,Wed Jun 17 23:37:10 PDT 2009,NO_QUERY,woocha,I'm sooooo ill   I could barely stand up beforeeee!
4,2010528130,Tue Jun 02 17:32:01 PDT 2009,NO_QUERY,Amyreon,letting steve know that nobody cares 
0,2209000423,Wed Jun 17 09:53:25 PDT 2009,NO_QUERY,maneerose,wants to go to the Lakers parade but stuck here at work  http://plurk.com/p/11p1f3
4,1969078789,Fri May 29 22:58:39 PDT 2009,NO_QUERY,cindybrizel,glad it's the weekend! good day!  LAKERS 
4,1932940190,Tue May 26 22:35:12 PDT 2009,NO_QUERY,findingnewo,@vodafoneNZ I'm going with the Cuba Street Bucket Fountain - and I marked it first! 
0,2213408183,Wed Jun 17 15:20:03 PDT 2009,NO_QUERY,AdubbFFamous,"@MsVanityQT right now, i only eat like 1/2 a meal a day  can you please help my scrawny ass out?"
0,2066901408,Sun Jun 07 11:22:56 PDT 2009,NO_QUERY,mariedressler,"@TheAndyKaufman dear god, even the internet tells me to get a job  "
4,2000591202,Mon Jun 01 22:28:07 PDT 2009,NO_QUERY,justin_kailey,@AngelFire5168 (Kailey) Its fun to keep you in suspence. 
4,1962397187,Fri May 29 10:59:03 PDT 2009,NO_QUERY,BlackheartBouvi,@Iceflare The answer to what leather I need is yes.  All of it 
0,2217107543,Wed Jun 17 20:24:12 PDT 2009,NO_QUERY,symfonikz,@Suai LOL &quot;HIS???&quot;  makeup fail 
0,2175078677,Mon Jun 15 00:01:57 PDT 2009,NO_QUERY,bparthasarathy,Dunno... wat to do 
0,1792133394,Wed May 13 22:13:13 PDT 2009,NO_QUERY,ydressup,Watching Lost alone is NO FUN!!!! I need someone to scream at the tv with. 
4,2054596152,Sat Jun 06 07:41:34 PDT 2009,NO_QUERY,Alysmiley,"Everybody gets the itch, everyone hates that BITCH  at least I know I do! HA!"
4,1824937405,Sun May 17 03:36:27 PDT 2009,NO_QUERY,audreylau,@jessicak1m thanks for everythinggg  &lt;3 heard you cleaned my room :] LOL so nice man so nice
0,2000872618,Mon Jun 01 23:11:24 PDT 2009,NO_QUERY,ashleykoide,@t_moemoe i really wanted to see that but it was totally sold out when i went the day aftr it came out 
0,2007786025,Tue Jun 02 13:08:58 PDT 2009,NO_QUERY,keren4562,@DebbieFletcher what is that websites? i can't see  it's not working to me. 
0,2058428006,Sat Jun 06 14:55:21 PDT 2009,NO_QUERY,TheGraceMyers,Shit!!!! I just burnt the crap out of my arm on a damn straightener. 
